Price,Status,Area,Rate per sqft,Property Type,Locality,RERA Approval,BHK_Count,Flat Type,Log_Price
18200000.0,Ready to move,1671,10900,2 BHK Apartment in SS The Leaf,Sector 85,Not approved by RERA,2,Apartment,16.716932206992077
33600000.0,Under Construction,1946,17300,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.330036654695338
21200000.0,Ready to move,1611,13159,3 BHK Independent Floor in Anant Raj Estate,Sector 63A,Not approved by RERA,3,Floor,16.86951178681205
52400000.0,Under Construction,2460,21301,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.77441716837524
60000000.0,Ready to move,1983,30257,3 BHK Apartment in DLF Park Place,Sector 54,Not approved by RERA,3,Apartment,17.909855136853043
22000000.0,Ready to move,2340,9401,3 BHK Independent Floor,Sector 57,Not approved by RERA,3,Plot,16.906553056777135
18800000.0,Ready to move,1528,12356,2 BHK Apartment in Godrej Nature Plus,Sector 33 Sohna,Not approved by RERA,2,Apartment,16.749367480991666
35500000.0,Under Construction,2073,17172,3 BHK Apartment in Sobha City Phase 5,Sector 108,Approved by RERA,3,Apartment,17.385043282614657
14900000.0,Ready to move,1822,8177,3 BHK Apartment in Umang Winter Hills,Sector 77,Not approved by RERA,3,Apartment,16.51687183802978
19700000.0,Ready to move,2273,8696,4 BHK Apartment in DLF The Primus,Sector 82A,Not approved by RERA,4,Apartment,16.796129244469636
66800000.0,Under Construction,4140,16151,4 BHK Apartment in SS Linden,Sector 84,Approved by RERA,4,Apartment,18.017213653476933
27400000.000000004,Ready to move,2550,10775,3 BHK Apartment in Adani M2K Oyster Grande,Sector 102,Not approved by RERA,3,Apartment,17.126053607854647
9278000.0,Under Construction,1450,6399,2 BHK Apartment in M3M Sierra 68,Sector 68,Approved by RERA,2,Apartment,16.04315667207567
14000000.0,Under Construction,1150,12173,3 BHK Independent House,Sector 48,Not approved by RERA,3,Plot,16.454567959008102
5200000.0,Ready to move,700,7428,2 BHK Apartment in Shree Vardhman Green Court,Sector 90,Not approved by RERA,2,Apartment,15.46416937585933
15100000.0,Ready to move,1789,8441,3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Not approved by RERA,3,Apartment,16.530205368010318
26000000.0,Ready to move,2129,12222,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.073607134447293
43400000.0,Ready to move,2778,15658,5 BHK Apartment in Experion The Heartsong,Sector 108,Not approved by RERA,5,Apartment,17.585970022112107
9090000.0,Under Construction,1368,5648,2 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Approved by RERA,2,Apartment,16.02268557616466
14500000.0,Under Construction,1420,10211,2 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,2,Apartment,16.489659276356317
17700000.0,Ready to move,2650,6711,4 BHK Apartment in Mapsko Mount Ville,Sector 79,Not approved by RERA,4,Apartment,16.68907525404123
78100000.0,Ready to move,3125,24992,3 BHK Apartment in Mahindra Luminare Phase 2,Sector 59,Not approved by RERA,3,Apartment,18.17350062761401
5600000.0,Ready to move,1100,5090,3 BHK Independent Floor,Sector 69,Not approved by RERA,3,Plot,15.53827733427679
20000000.0,Ready to move,1999,10005,4 BHK Apartment in Pareena Mi Casa,Sector 68,Not approved by RERA,4,Apartment,16.811242881518265
127100000.00000001,Ready to move,5812,21882,5 BHK Villa in Sobha International City Presidential Villa,Sector 109,Not approved by RERA,5,Villa,18.660484744027503
59800000.00000001,Ready to move,5492,10900,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,17.906516235643267
28000000.0,Under Construction,1374,20381,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.147715103853763
19500000.0,Under Construction,2073,9410,3 BHK Apartment in Sobha City,Sector 108,Approved by RERA,3,Apartment,16.785925074816024
23000000.0,Ready to move,2050,11250,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.951004817371683
30400000.0,Ready to move,1507,20212,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.229953199271186
26700000.0,Under Construction,1367,19600,4 BHK Apartment in Adani Samsara Avasa,Sector 63,Approved by RERA,4,Apartment,17.10017416082366
28000000.0,Under Construction,1702,16500,4 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,4,Apartment,17.147715103853763
74900000.0,Under Construction,3800,19736,4 BHK Apartment in DLF The Arbour,Sector 63,Approved by RERA,4,Apartment,18.131664461838582
55900000.0,Under Construction,1357,41267,3 BHK Apartment in DLF The Grove,Sector 54,Approved by RERA,3,Apartment,17.839074956014414
3200000.0,Ready to move,900,3555,2 BHK Independent Floor,Sector 10,Not approved by RERA,2,Plot,14.978661680269907
26400000.0,Under Construction,1895,13956,3 BHK Apartment in M3M M3M Crown,Sector 111,Approved by RERA,3,Apartment,17.088874605995333
4122000.0,Under Construction,823,5015,2 BHK Apartment in Signature Global Global Park 2 And 3,Sector 36 Sohna,Approved by RERA,2,Apartment,15.231849283033192
18600000.0,Ready to move,1999,9320,3 BHK Apartment in Pareena Mi Casa,Sector 68,Not approved by RERA,3,Apartment,16.73867219244687
20099999.999999996,Ready to move,2015,10000,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.816230422780546
13100000.0,Ready to move,2475,5300,4 BHK Apartment in Shree Vardhman Flora,Sector 90,Not approved by RERA,4,Apartment,16.388122864507256
68500000.0,Under Construction,3695,18558,4 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,4,Apartment,18.042344317830995
29000000.0,Under Construction,2600,11153,3 BHK Apartment in Orchid Ivy,Sector 51,Approved by RERA,3,Apartment,17.182806422433504
35000000.0,Ready to move,2250,15555,3 BHK Independent Floor,Sector 25,Not approved by RERA,3,Plot,17.370858648025116
21600000.0,Ready to move,3186,6799,3 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,3,Apartment,16.888203918950687
12400000.0,Ready to move,1383,9038,2 BHK Apartment in Godrej 101,Sector 79,Not approved by RERA,2,Apartment,16.333207111220425
41200000.0,Ready to move,4500,9155,4 BHK Independent Floor in DLF Phase 2,Sector 25,Not approved by RERA,4,Floor,17.5339488385916
9000000.0,Under Construction,1067,8434,2 BHK Apartment in Smart Smart World Gems,Sector 89,Approved by RERA,2,Apartment,16.012735246411598
33300000.0,Under Construction,2538,13120,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.3210679849807
11500000.0,Ready to move,1870,6149,3 BHK Apartment in Raheja Vedaanta,Sector 108,Not approved by RERA,3,Apartment,16.257857680289998
17200000.0,Ready to move,2032,8500,3 BHK Apartment in M3M Skywalk,Sector 74,Not approved by RERA,3,Apartment,16.660419999923214
38100000.0,Ready to move,2385,16000,3 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,3,Apartment,17.455724866343648
68500000.0,Ready to move,4058,16881,5 BHK Villa in Experion The Westerlies,Sector 108,Not approved by RERA,5,Villa,18.042344317830995
38400000.0,Under Construction,1109,34625,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.463568043599622
2300000.0,Ready to move,400,5750,1 BHK Apartment in HCBS Sports Ville,Sector 2 Sohna,Not approved by RERA,1,Apartment,14.648420115681892
25700000.0,Under Construction,1261,20381,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.062001588775953
29800000.0,Under Construction,1403,21301,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.21001898503268
69900000.0,Under Construction,1638,42734,3 BHK Apartment in Tulip Monsella,Sector 53,Approved by RERA,3,Apartment,18.06257622151019
37500000.0,Under Construction,2700,13888,4 BHK Independent Floor in Dlf floorsss,DLF Phase 2,Not approved by RERA,4,Floor,17.439851517607305
6000000.0,Under Construction,1557,3853,2 BHK Apartment in Eldeco Acclaim,Sector 2 Sohna,Approved by RERA,2,Apartment,15.607270193858982
14900000.0,Ready to move,2015,7444,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.51687183802978
25000000.0,Ready to move,1599,15665,4 BHK Apartment in Experion The Heartsong,Sector 108,Not approved by RERA,4,Apartment,17.034386422832473
54700000.0,Ready to move,2895,18913,3 BHK Apartment in Parsvnath Exotica,Sector 53,Not approved by RERA,3,Apartment,17.817374285673743
10800000.0,Ready to move,1400,7714,3 BHK Independent Floor,Sector 57,Not approved by RERA,3,Plot,16.195056784687036
40900000.0,Under Construction,2600,15750,3 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,3,Apartment,17.52664064546291
7200000.0,Ready to move,688,10465,2 BHK Apartment in Swaraj Homes IRWO Classic Apartments,Sector 57,Not approved by RERA,2,Apartment,15.789591722875162
30900000.0,Ready to move,1111,27855,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,3,Apartment,17.24626677423043
30800000.0,Under Construction,2090,14750,3 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,3,Apartment,17.243025280411334
12900000.0,Under Construction,1276,10109,2 BHK Apartment in TATA Housing Development TATA La Vida,Sector 113,Approved by RERA,2,Apartment,16.372737946851277
57699999.99999999,Under Construction,3500,16500,4 BHK Apartment in Ganga Nandaka,Sector 84,Approved by RERA,4,Apartment,17.87076774880935
3000000.0,Ready to move,353,8500,1 BHK Apartment in Pivotal Riddhi Siddhi,Sector 99,Not approved by RERA,1,Apartment,14.914123179965662
9000000.0,Under Construction,1067,8434,2 BHK Apartment in Smart Smart World Gems,Sector 89,Approved by RERA,2,Apartment,16.012735246411598
43000000.0,Ready to move,3950,10900,4 BHK Apartment in SS The Leaf,Sector 85,Not approved by RERA,4,Apartment,17.57671069691365
34900000.0,Ready to move,3150,11079,4 BHK Apartment in ATS Triumph,Sector 104,Not approved by RERA,4,Apartment,17.36799741582595
68400000.0,Under Construction,1731,39514,4 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,4,Apartment,18.04088339721266
5800000.0,Ready to move,450,12888,3 BHK Independent House,Sector 104,Not approved by RERA,3,Plot,15.573368647930426
12200000.0,Ready to move,1617,7544,2 BHK Apartment in Godrej Icon,Sector 88A,Not approved by RERA,2,Apartment,16.316946591670696
25000000.0,Ready to move,2134,11715,3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Not approved by RERA,3,Apartment,17.034386422832473
29400000.0,Ready to move,2675,10990,4 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,4,Apartment,17.196505266322514
119000000.0,Ready to move,3134,37978,3 BHK Apartment in DLF The Crest,Sector 54,Not approved by RERA,3,Apartment,18.594634059479166
11000000.0,Under Construction,1205,9130,3 BHK Apartment in Signature Global City 81 Phase 2,Sector 81,Approved by RERA,3,Apartment,16.213405921671733
72100000.0,Under Construction,3890,18559,4 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,4,Apartment,18.0935646161248
11399999.999999998,Under Construction,1556,7372,3 BHK Apartment in Signature Global City 79 B,Sector 79,Approved by RERA,3,Apartment,16.249124001084017
36300000.0,Under Construction,2271,16004,3 BHK Apartment in Pyramid Alban,Sector 71,Approved by RERA,3,Apartment,17.40732832678329
29700000.000000004,Ready to move,2103,14139,3 BHK Apartment in DLF The Ultima,Sector 81,Not approved by RERA,3,Apartment,17.206657637442962
6000000.0,Ready to move,1200,5000,3 BHK Independent Floor,Sector 14,Not approved by RERA,3,Plot,15.607270193858982
19400000.0,Ready to move,1390,14028,3 BHK Apartment in BPTP Astaire Garden Floors,Sector 70A,Not approved by RERA,3,Apartment,16.780783675579947
68100000.0,Ready to move,2448,27855,4 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,4,Apartment,18.036487785804027
5318000.0,Under Construction,746,7138,2 BHK Apartment in Signature Global Park,Sector 36 Sohna,Approved by RERA,2,Apartment,15.486608038825702
9592000.0,Ready to move,1199,8000,2 BHK Apartment in M3M Sierra 68,Sector 68,Not approved by RERA,2,Apartment,16.076440079943026
19100000.0,New,1350,14208,Residential Plot in BPTP District 6 Block L,Sector 84,Approved by RERA,6,Plot,16.765198945372877
20000000.0,Ready to move,2873,6964,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Not approved by RERA,4,Apartment,16.811242881518265
26600000.0,Under Construction,1330,20000,2 BHK Apartment in M3M Capital,Sector 113,Approved by RERA,2,Apartment,17.096421811345913
40000000.0,Ready to move,2000,20000,3 BHK Independent Floor in Adani Brahma Samsara Vilasa,Sector 63,Not approved by RERA,3,Floor,17.50439003707821
6944000.0,Under Construction,817,8500,2 BHK Apartment in Godrej Prive,Sector 106,Approved by RERA,2,Apartment,15.753388679331529
22000000.0,Ready to move,1700,12941,2 BHK Apartment in Puri Emerald Bay,Sector 104,Not approved by RERA,2,Apartment,16.906553056777135
10400000.0,Ready to move,1210,8621,2 BHK Apartment in Ashiana Mulberry,Sector 2 Sohna,Not approved by RERA,2,Apartment,16.15731646026544
84900000.0,Ready to move,2838,29941,3 BHK Apartment in Central Park Resorts,Sector 48,Not approved by RERA,3,Apartment,18.256984663060138
50000000.0,Under Construction,2503,20000,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.72753358339242
87500000.0,Ready to move,8568,10212,6 BHK Villa in Vipul Tatvam Villas,Sector 48,Not approved by RERA,6,Villa,18.287149362756413
42100000.0,Resale,2844,14803,Residential Plot in Dlf plots dlf 3,DLF Phase 3,Not approved by RERA,3,Plot,17.555558322405577
10000000.0,Under Construction,1545,6499,2 BHK Apartment in M3M Sierra 68,Sector 68,Approved by RERA,2,Apartment,16.118095750958314
12700000.0,Ready to move,1044,12222,2 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,2,Apartment,16.357112630168974
13600000.000000002,Under Construction,1138,12000,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Approved by RERA,2,Apartment,16.42558042423569
13000000.0,Ready to move,1380,9420,2 BHK Apartment in Pioneer Park PH 1,Sector 61,Not approved by RERA,2,Apartment,16.380459992348886
36400000.0,Ready to move,1308,27855,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,3,Apartment,17.410079360079497
18000000.0,Ready to move,1557,11560,5 BHK Independent House,Palam Vihar Block B,Not approved by RERA,5,Plot,16.705882371415992
45700000.0,Under Construction,2410,19000,3 BHK Apartment in Emaar Urban Oasis,Sector 62,Approved by RERA,3,Apartment,17.63760887774627
5600000.0,Ready to move,750,7466,1 BHK Apartment in Ansal Celebrity Suites,Sector 2 Gurgaon,Not approved by RERA,1,Apartment,15.53827733427679
15000000.0,Ready to move,2200,6818,3 BHK Independent Floor in Builders floorsss,Sushant Lok Phase 3,Not approved by RERA,3,Floor,16.52356082573315
14500000.0,Under Construction,1275,11378,2 BHK Apartment in Ashiana Anmol,Sector 33 Sohna,Approved by RERA,2,Apartment,16.489659276356317
18100000.0,Under Construction,1855,9757,3 BHK Apartment in Godrej Meridien,Sector 106,Approved by RERA,3,Apartment,16.71142255148467
20900000.0,Under Construction,1420,14750,2 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,2,Apartment,16.855259764781927
11800000.0,Ready to move,1640,7250,2 BHK Apartment in SS The Leaf,Sector 85,Not approved by RERA,2,Apartment,16.283610174181653
5999000.0,Under Construction,1266,4742,2 BHK Apartment in Breez Flora Avenue 33 I,Sector 33 Sohna,Approved by RERA,2,Apartment,15.607103513329665
10200000.0,Ready to move,1423,7238,3 BHK Apartment in M3M Soulitude,Sector 89,Not approved by RERA,3,Apartment,16.13789837629371
57500000.0,Ready to move,2875,20000,4 BHK Apartment in M3M Latitude,Sector 65,Not approved by RERA,4,Apartment,17.867295523158884
12000000.0,Ready to move,1250,9600,2 BHK Apartment in Indiabulls Centrum Park,Sector 103,Not approved by RERA,2,Apartment,16.300417291085605
9800000.0,Under Construction,996,9839,3 BHK Apartment in Ashiana Anmol,Sector 33 Sohna,Approved by RERA,3,Apartment,16.097893045681612
43400000.0,Ready to move,3986,10900,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.585970022112107
7500000.0,Ready to move,650,11538,3 BHK Independent House,Palam Vihar,Not approved by RERA,3,Plot,15.830413711839864
43200000.0,Ready to move,3968,10900,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.581351076362488
32599999.999999996,Under Construction,1555,21000,3 BHK Apartment in M3M M3M Crown,Sector 111,Approved by RERA,3,Apartment,17.29982287701178
12400000.0,Ready to move,1385,9025,2 BHK Apartment in Paras Dews,Sector 106,Not approved by RERA,2,Apartment,16.333207111220425
101400000.0,Ready to move,5970,17000,4 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,4,Apartment,18.43458365898329
7517000.0,Under Construction,1002,7502,3 BHK Apartment in Raheja Vanya,Sector 99A,Approved by RERA,3,Apartment,15.832677813191392
45500000.0,Under Construction,2077,21932,3 BHK Apartment in M3M Mansion,Sector 113,Approved by RERA,3,Apartment,17.6332229058992
