Price,Status,Area,Rate per sqft,Property Type,Locality,RERA Approval,BHK_Count,Flat Type,Log_Price,predicted_price
14500000.0,Under Construction,1420,10211,2 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,2,Apartment,16.489659276356317,14121998.545834912
17700000.0,Ready to move,2650,6711,4 BHK Apartment in Mapsko Mount Ville,Sector 79,Not approved by RERA,4,Apartment,16.68907525404123,18115886.028359197
78100000.0,Ready to move,3125,24992,3 BHK Apartment in Mahindra Luminare Phase 2,Sector 59,Not approved by RERA,3,Apartment,18.17350062761401,78951010.09540734
5600000.0,Ready to move,1100,5090,3 BHK Independent Floor,Sector 69,Not approved by RERA,3,Plot,15.53827733427679,5599999.999999691
20000000.0,Ready to move,1999,10005,4 BHK Apartment in Pareena Mi Casa,Sector 68,Not approved by RERA,4,Apartment,16.811242881518265,20067425.988385085
127100000.0,Ready to move,5812,21882,5 BHK Villa in Sobha International City Presidential Villa,Sector 109,Not approved by RERA,5,Villa,18.660484744027503,127330317.17487237
59800000.00000001,Ready to move,5492,10900,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,17.906516235643267,59909848.050458916
28000000.0,Under Construction,1374,20381,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.147715103853763,27996983.97529393
19500000.0,Under Construction,2073,9410,3 BHK Apartment in Sobha City,Sector 108,Approved by RERA,3,Apartment,16.785925074816024,19459595.2789349
23000000.0,Ready to move,2050,11250,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.951004817371683,23046260.85861281
30400000.0,Ready to move,1507,20212,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.229953199271186,30400000.00000086
26700000.0,Under Construction,1367,19600,4 BHK Apartment in Adani Samsara Avasa,Sector 63,Approved by RERA,4,Apartment,17.10017416082366,26841461.883130178
28000000.0,Under Construction,1702,16500,4 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,4,Apartment,17.147715103853763,28000000.000000887
74900000.0,Under Construction,3800,19736,4 BHK Apartment in DLF The Arbour,Sector 63,Approved by RERA,4,Apartment,18.131664461838582,74911394.63503419
55900000.0,Under Construction,1357,41267,3 BHK Apartment in DLF The Grove,Sector 54,Approved by RERA,3,Apartment,17.839074956014414,55900000.00000056
3200000.0,Ready to move,900,3555,2 BHK Independent Floor,Sector 10,Not approved by RERA,2,Plot,14.978661680269909,3199999.9999998603
26400000.0,Under Construction,1895,13956,3 BHK Apartment in M3M M3M Crown,Sector 111,Approved by RERA,3,Apartment,17.088874605995333,26422466.20094781
4122000.0,Under Construction,823,5015,2 BHK Apartment in Signature Global Global Park 2 And 3,Sector 36 Sohna,Approved by RERA,2,Apartment,15.231849283033192,4172872.9665467795
18600000.0,Ready to move,1999,9320,3 BHK Apartment in Pareena Mi Casa,Sector 68,Not approved by RERA,3,Apartment,16.73867219244687,18573850.750335373
20099999.999999996,Ready to move,2015,10000,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.816230422780546,20507312.51664845
13100000.0,Ready to move,2475,5300,4 BHK Apartment in Shree Vardhman Flora,Sector 90,Not approved by RERA,4,Apartment,16.388122864507256,13591889.23393584
68500000.0,Under Construction,3695,18558,4 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,4,Apartment,18.042344317830995,68500000.00000326
29000000.0,Under Construction,2600,11153,3 BHK Apartment in Orchid Ivy,Sector 51,Approved by RERA,3,Apartment,17.182806422433504,29160784.458910327
35000000.0,Ready to move,2250,15555,3 BHK Independent Floor,Sector 25,Not approved by RERA,3,Plot,17.370858648025116,35000000.000002004
21600000.0,Ready to move,3186,6799,3 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,3,Apartment,16.888203918950687,21786740.19595676
12400000.0,Ready to move,1383,9038,2 BHK Apartment in Godrej 101,Sector 79,Not approved by RERA,2,Apartment,16.333207111220425,12386306.780570664
41200000.0,Ready to move,4500,9155,4 BHK Independent Floor in DLF Phase 2,Sector 25,Not approved by RERA,4,Floor,17.5339488385916,40946047.42892488
9000000.0,Under Construction,1067,8434,2 BHK Apartment in Smart Smart World Gems,Sector 89,Approved by RERA,2,Apartment,16.012735246411598,8999999.999999804
33300000.0,Under Construction,2538,13120,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.3210679849807,33300000.000002094
11500000.0,Ready to move,1870,6149,3 BHK Apartment in Raheja Vedaanta,Sector 108,Not approved by RERA,3,Apartment,16.257857680289998,12287630.720325168
17200000.0,Ready to move,2032,8500,3 BHK Apartment in M3M Skywalk,Sector 74,Not approved by RERA,3,Apartment,16.660419999923214,17170228.839411072
38100000.0,Ready to move,2385,16000,3 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,3,Apartment,17.455724866343648,38099999.99999997
68500000.0,Ready to move,4058,16881,5 BHK Villa in Experion The Westerlies,Sector 108,Not approved by RERA,5,Villa,18.042344317830995,69605439.03657345
38400000.0,Under Construction,1109,34625,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.463568043599622,38399999.99999852
2300000.0,Ready to move,400,5750,1 BHK Apartment in HCBS Sports Ville,Sector 2 Sohna,Not approved by RERA,1,Apartment,14.648420115681892,2413747.135383171
25700000.0,Under Construction,1261,20381,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.062001588775953,25692788.726398088
29800000.0,Under Construction,1403,21301,3 BHK Apartment in Birla Navya Gurugram,Sector 63,Approved by RERA,3,Apartment,17.21001898503268,29799999.99999915
69900000.0,Under Construction,1638,42734,3 BHK Apartment in Tulip Monsella,Sector 53,Approved by RERA,3,Apartment,18.06257622151019,69899999.99999364
37500000.0,Under Construction,2700,13888,4 BHK Independent Floor in Dlf floorsss,DLF Phase 2,Not approved by RERA,4,Floor,17.439851517607305,37430467.49697889
6000000.0,Under Construction,1557,3853,2 BHK Apartment in Eldeco Acclaim,Sector 2 Sohna,Approved by RERA,2,Apartment,15.607270193858982,5207148.362864428
14900000.0,Ready to move,2015,7444,3 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,3,Apartment,16.51687183802978,14899999.999999307
25000000.0,Ready to move,1599,15665,4 BHK Apartment in Experion The Heartsong,Sector 108,Not approved by RERA,4,Apartment,17.034386422832473,24753676.98900444
54700000.0,Ready to move,2895,18913,3 BHK Apartment in Parsvnath Exotica,Sector 53,Not approved by RERA,3,Apartment,17.817374285673743,54679055.08279481
10800000.0,Ready to move,1400,7714,3 BHK Independent Floor,Sector 57,Not approved by RERA,3,Plot,16.195056784687036,10800990.898943607
40900000.0,Under Construction,2600,15750,3 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,3,Apartment,17.52664064546291,40435292.536466256
7200000.0,Ready to move,688,10465,2 BHK Apartment in Swaraj Homes IRWO Classic Apartments,Sector 57,Not approved by RERA,2,Apartment,15.789591722875162,6744908.706801896
30900000.0,Ready to move,1111,27855,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,3,Apartment,17.24626677423043,35484835.370553575
30800000.0,Under Construction,2090,14750,3 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,3,Apartment,17.243025280411334,30800000.000002068
12900000.0,Under Construction,1276,10109,2 BHK Apartment in TATA Housing Development TATA La Vida,Sector 113,Approved by RERA,2,Apartment,16.372737946851277,12895372.824921675
57699999.99999999,Under Construction,3500,16500,4 BHK Apartment in Ganga Nandaka,Sector 84,Approved by RERA,4,Apartment,17.87076774880935,57699999.99999605
3000000.0,Ready to move,353,8500,1 BHK Apartment in Pivotal Riddhi Siddhi,Sector 99,Not approved by RERA,1,Apartment,14.914123179965662,3005861.172432205
9000000.0,Under Construction,1067,8434,2 BHK Apartment in Smart Smart World Gems,Sector 89,Approved by RERA,2,Apartment,16.012735246411598,8999999.999999804
43000000.0,Ready to move,3950,10900,4 BHK Apartment in SS The Leaf,Sector 85,Not approved by RERA,4,Apartment,17.57671069691365,43078719.982103296
34900000.0,Ready to move,3150,11079,4 BHK Apartment in ATS Triumph,Sector 104,Not approved by RERA,4,Apartment,17.36799741582595,34904950.05595652
68400000.0,Under Construction,1731,39514,4 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,4,Apartment,18.04088339721266,68400000.00000377
5800000.0,Ready to move,450,12888,3 BHK Independent House,Sector 104,Not approved by RERA,3,Plot,15.573368647930426,5841831.368910871
12200000.0,Ready to move,1617,7544,2 BHK Apartment in Godrej Icon,Sector 88A,Not approved by RERA,2,Apartment,16.316946591670696,12191852.88656129
25000000.0,Ready to move,2134,11715,3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Not approved by RERA,3,Apartment,17.034386422832473,24968779.27590706
29400000.0,Ready to move,2675,10990,4 BHK Apartment in Bestech Park View Altura,Sector 79,Not approved by RERA,4,Apartment,17.196505266322514,30399999.24846656
119000000.0,Ready to move,3134,37978,3 BHK Apartment in DLF The Crest,Sector 54,Not approved by RERA,3,Apartment,18.59463405947917,118782180.669165
11000000.0,Under Construction,1205,9130,3 BHK Apartment in Signature Global City 81 Phase 2,Sector 81,Approved by RERA,3,Apartment,16.213405921671733,11072719.912558692
72100000.0,Under Construction,3890,18559,4 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,4,Apartment,18.0935646161248,72099999.99999453
11399999.999999998,Under Construction,1556,7372,3 BHK Apartment in Signature Global City 79 B,Sector 79,Approved by RERA,3,Apartment,16.249124001084017,11398898.791934429
36300000.0,Under Construction,2271,16004,3 BHK Apartment in Pyramid Alban,Sector 71,Approved by RERA,3,Apartment,17.40732832678329,36300000.0000029
29700000.000000004,Ready to move,2103,14139,3 BHK Apartment in DLF The Ultima,Sector 81,Not approved by RERA,3,Apartment,17.206657637442962,29773923.5864966
6000000.0,Ready to move,1200,5000,3 BHK Independent Floor,Sector 14,Not approved by RERA,3,Plot,15.607270193858982,5999999.999999596
19400000.0,Ready to move,1390,14028,3 BHK Apartment in BPTP Astaire Garden Floors,Sector 70A,Not approved by RERA,3,Apartment,16.780783675579947,19305870.415559284
68100000.0,Ready to move,2448,27855,4 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,4,Apartment,18.036487785804027,68116465.75306506
5318000.0,Under Construction,746,7138,2 BHK Apartment in Signature Global Park,Sector 36 Sohna,Approved by RERA,2,Apartment,15.486608038825702,5317470.042831753
9592000.0,Ready to move,1199,8000,2 BHK Apartment in M3M Sierra 68,Sector 68,Not approved by RERA,2,Apartment,16.076440079943026,9595554.90854934
19100000.0,New,1350,14208,Residential Plot in BPTP District 6 Block L,Sector 84,Approved by RERA,6,Plot,16.765198945372877,18959818.43343276
20000000.0,Ready to move,2873,6964,4 BHK Apartment in BPTP Amstoria Country Floor,Sector 102,Not approved by RERA,4,Apartment,16.811242881518265,19974219.107423782
26600000.0,Under Construction,1330,20000,2 BHK Apartment in M3M Capital,Sector 113,Approved by RERA,2,Apartment,17.096421811345913,26597984.88626428
40000000.0,Ready to move,2000,20000,3 BHK Independent Floor in Adani Brahma Samsara Vilasa,Sector 63,Not approved by RERA,3,Floor,17.50439003707821,40007393.644974045
6944000.0,Under Construction,817,8500,2 BHK Apartment in Godrej Prive,Sector 106,Approved by RERA,2,Apartment,15.753388679331527,7550066.803092889
22000000.0,Ready to move,1700,12941,2 BHK Apartment in Puri Emerald Bay,Sector 104,Not approved by RERA,2,Apartment,16.906553056777135,22000000.000000868
10400000.0,Ready to move,1210,8621,2 BHK Apartment in Ashiana Mulberry,Sector 2 Sohna,Not approved by RERA,2,Apartment,16.15731646026544,10471010.559489012
84900000.0,Ready to move,2838,29941,3 BHK Apartment in Central Park Resorts,Sector 48,Not approved by RERA,3,Apartment,18.256984663060138,84860795.61452296
50000000.0,Under Construction,2503,20000,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.72753358339242,49999999.99999991
87500000.0,Ready to move,8568,10212,6 BHK Villa in Vipul Tatvam Villas,Sector 48,Not approved by RERA,6,Villa,18.287149362756413,87045706.66157044
42100000.0,Resale,2844,14803,Residential Plot in Dlf plots dlf 3,DLF Phase 3,Not approved by RERA,3,Plot,17.555558322405577,43037541.93566071
10000000.0,Under Construction,1545,6499,2 BHK Apartment in M3M Sierra 68,Sector 68,Approved by RERA,2,Apartment,16.118095750958314,9999965.197956959
12700000.0,Ready to move,1044,12222,2 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,2,Apartment,16.357112630168974,12700000.000000358
13600000.000000002,Under Construction,1138,12000,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Approved by RERA,2,Apartment,16.42558042423569,13600000.000000155
13000000.0,Ready to move,1380,9420,2 BHK Apartment in Pioneer Park PH 1,Sector 61,Not approved by RERA,2,Apartment,16.380459992348886,12613327.898016788
36400000.0,Ready to move,1308,27855,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,3,Apartment,17.410079360079497,36413503.39069493
18000000.0,Ready to move,1557,11560,5 BHK Independent House,Palam Vihar Block B,Not approved by RERA,5,Plot,16.705882371415992,18256402.143345192
45700000.0,Under Construction,2410,19000,3 BHK Apartment in Emaar Urban Oasis,Sector 62,Approved by RERA,3,Apartment,17.63760887774627,45699999.999996245
5600000.0,Ready to move,750,7466,1 BHK Apartment in Ansal Celebrity Suites,Sector 2 Gurgaon,Not approved by RERA,1,Apartment,15.53827733427679,5776772.843901647
15000000.0,Ready to move,2200,6818,3 BHK Independent Floor in Builders floorsss,Sushant Lok Phase 3,Not approved by RERA,3,Floor,16.52356082573315,15001151.776771626
14500000.0,Under Construction,1275,11378,2 BHK Apartment in Ashiana Anmol,Sector 33 Sohna,Approved by RERA,2,Apartment,16.489659276356317,14537531.512159202
18100000.0,Under Construction,1855,9757,3 BHK Apartment in Godrej Meridien,Sector 106,Approved by RERA,3,Apartment,16.71142255148467,18092732.16307925
20900000.0,Under Construction,1420,14750,2 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,2,Apartment,16.855259764781927,20899999.99999893
11800000.0,Ready to move,1640,7250,2 BHK Apartment in SS The Leaf,Sector 85,Not approved by RERA,2,Apartment,16.283610174181653,11813820.901307411
5999000.0,Under Construction,1266,4742,2 BHK Apartment in Breez Flora Avenue 33 I,Sector 33 Sohna,Approved by RERA,2,Apartment,15.607103513329664,6403684.7841195
10200000.0,Ready to move,1423,7238,3 BHK Apartment in M3M Soulitude,Sector 89,Not approved by RERA,3,Apartment,16.13789837629371,10191137.841052672
57500000.0,Ready to move,2875,20000,4 BHK Apartment in M3M Latitude,Sector 65,Not approved by RERA,4,Apartment,17.867295523158884,58474821.41473927
12000000.0,Ready to move,1250,9600,2 BHK Apartment in Indiabulls Centrum Park,Sector 103,Not approved by RERA,2,Apartment,16.300417291085605,12339114.503763575
9800000.0,Under Construction,996,9839,3 BHK Apartment in Ashiana Anmol,Sector 33 Sohna,Approved by RERA,3,Apartment,16.097893045681612,9811897.661259733
43400000.0,Ready to move,3986,10900,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.585970022112107,43385788.96339538
7500000.0,Ready to move,650,11538,3 BHK Independent House,Palam Vihar,Not approved by RERA,3,Plot,15.830413711839864,8230164.818696541
43200000.0,Ready to move,3968,10900,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.581351076362488,43201967.74695085
32599999.999999996,Under Construction,1555,21000,3 BHK Apartment in M3M M3M Crown,Sector 111,Approved by RERA,3,Apartment,17.29982287701178,32599999.999998
12400000.0,Ready to move,1385,9025,2 BHK Apartment in Paras Dews,Sector 106,Not approved by RERA,2,Apartment,16.333207111220425,12365120.644359969
101400000.0,Ready to move,5970,17000,4 BHK Apartment in Ireo Victory Valley,Sector 67,Not approved by RERA,4,Apartment,18.43458365898329,101416943.68324293
7517000.0,Under Construction,1002,7502,3 BHK Apartment in Raheja Vanya,Sector 99A,Approved by RERA,3,Apartment,15.832677813191392,7914809.814106397
45500000.0,Under Construction,2077,21932,3 BHK Apartment in M3M Mansion,Sector 113,Approved by RERA,3,Apartment,17.6332229058992,45500000.00000333
25000000.0,Under Construction,1554,16151,4 BHK Apartment in SS Linden,Sector 84,Approved by RERA,4,Apartment,17.034386422832473,25000499.007639773
25000000.0,Ready to move,1571,15913,2 BHK Apartment in Mangalam M3M Heights M3M Skycity,Sector 65,Not approved by RERA,2,Apartment,17.034386422832473,24277668.905208725
